tenure,MonthlyCharges,TotalCharges,tenure_bin_2-4 years,tenure_bin_4+ years,tenure_bin_New,tenure_bin_nan,Contract_One year_1,Contract_Two year_1,InternetService_Fiber optic_1
-0.10680441904951188,0.8256382185813552,0.17524849556270208,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2515498525686046,0.3775200976215171,-0.9498853348749208,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9653634941888315,-1.4985565132625807,-0.936351885499374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.874405952538282,-0.1809554710373855,0.41062436999623303,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.21066608708578,-1.3530853322047227,-0.9847140648855194,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.14768818453233662,-1.1574516749200172,-0.6250825498617957,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4058949038150037,0.01133402116553003,0.9248291058288988,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.18857195001516136,1.0496972790612737,0.1786981983447041,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46556829771003455,-1.165812087624492,-0.42694577469039036,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.487662434780653,0.29726013565856085,1.243727591849751,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.528546200263478,0.3206692912310898,1.298170978063144,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7926384215726325,-0.5488136300342674,0.10475072332537613,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4467786692978284,-0.37157288069940597,0.6094687765075363,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.22026570481308608,1.2854609173274576,0.7244146422821977,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5974096048434088,-0.5638623729023216,-0.6326453598069541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4467786692978284,1.661679489028814,2.437988158803648,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5882195941585088,1.188480129955552,1.0767044821544807,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4058949038150037,1.5412895460843796,2.280495958717627,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.46556829771003455,0.8022290630088262,0.7182670950168347,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05673064288178709,0.6300045612966496,0.2463212182636949,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1288985561201306,0.15847728476428297,-0.8628687935468539,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.047131025154481,0.9577327393120534,-0.7270035762864617,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.025036888083862396,0.6182999835103853,0.16702228123638932,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10680441904951188,-0.49530698872563,-0.34884096554916233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10680441904951188,1.1650709743830232,0.3099195849370166,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9561734835039315,-1.5136052561306348,-0.5234489986689632,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.34291700126156033,-1.5202935862942144,-0.6594247833262145,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.883595963223182,0.6550857994100734,-0.6050035105921935,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.528546200263478,-0.00873096932520879,0.9932260975259032,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0880147906373057,-1.5219656688351093,-0.9652763165176996,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8018284322575325,-1.5353423291622688,-0.9065871422649194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3241273728493541,1.372409209453993,2.036871756478411,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.2423598418837047,-1.5370144117031637,-0.48119013958943696,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9653634941888315,0.5213191961384799,-0.6959341377690706,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7517546560898077,-1.0370617319755833,-0.24614596734648309,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5064520631928593,1.4459808412533697,1.1408335723327256,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2924336180514295,0.8139336407950906,-0.9779473401977459,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5882195941585088,-1.5035727608852654,-0.596622501910278,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2515498525686046,-0.3598683029131415,-0.969389423680856,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6103137312291274,-1.4015757258906754,-0.2756011218697321,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.30203323577873553,0.3123088785266152,0.30129532798201125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22026570481308608,0.5564329294972731,0.35803851605007203,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.883595963223182,0.8490473741538836,-0.5767867109137657,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1288985561201306,-0.8431001572317728,-0.9290986642654206,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1605923109180551,0.969437317098318,1.5238169215730792,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.2924336180514295,0.13841229427354368,-0.9868811858639567,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.6103137312291274,0.47951713261610696,1.5155907072467663,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.2924336180514295,-0.5337648871662131,-0.9957708045714236,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4467786692978284,0.7905244852225616,1.6545518116192115,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.06592065356668714,0.19526310066397098,-0.043431701945113546,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7517546560898077,-1.4968844307216855,-0.556287515536099,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5156420738777593,0.1233635514054898,-0.4081050902656095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6103137312291274,1.4710620793667935,2.459747822505508,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.547335828675684,1.497815400021112,1.2203315306743778,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.8018284322575325,0.9978627202935315,-0.4710621660371487,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5064520631928593,0.6985599454733411,0.696020934768795,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4747583083949346,0.41096174843941546,-0.29775882820028443,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30203323577873553,-1.5253098339168991,-0.6708132252026959,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.528546200263478,1.297165495113722,2.2021700147826806,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5064520631928593,-0.08397468366548008,0.23031105919850556,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1288985561201306,0.4527638119617884,-0.8434089316996622,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2515498525686046,-0.6892685634694403,-0.9781021345533487,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5694299657463027,1.7018094700102917,2.6281198544424584,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.21066608708578,0.6885274502279717,-0.9037123899465843,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7926384215726325,1.0379927012750096,1.1960067033653883,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.047131025154481,0.1317239641099644,-0.8034719879541758,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0880147906373057,-1.5169494212124246,-0.964878273889007,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.874405952538282,0.2939159705767712,0.7497566896422901,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2611494702959108,-0.8046422587911898,-0.3077762343557138,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.22945571549798613,0.9811418948845823,0.11149533453377776,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.21066608708578,0.5714816723653274,-0.9083562206146641,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4747583083949346,-1.5186215037533197,-0.8336568872966946,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6103137312291274,0.8958656852989416,1.9120411654245513,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0062472596716563,-1.5202935862942144,-0.94767398693774,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.34291700126156033,-0.16423464562843632,0.075870519265794,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2832436073665294,0.8373427963676194,1.5369965552786773,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.1288985561201306,0.5865304152333818,-0.8345635399509388,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1697823216029553,-0.8915905509177255,-0.9493546113699974,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5882195941585088,-1.4684590275264722,-0.574796497770303,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8018284322575325,1.190152212496447,-0.4380025143762948,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5156420738777593,0.6885274502279717,-0.25861796971218315,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2014760764008798,-1.3514132496638278,-0.3375188641107963,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5565258393605841,0.8172778058768806,-0.26421267999325065,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.547335828675684,-0.2779362584092907,0.14004383640278278,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4058949038150037,-1.5186215037533197,-0.4308377470598287,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0379410144695809,-1.3346924242548788,-0.3685661891488156,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.1697823216029553,0.3206692912310898,-0.8852255211917524,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.547335828675684,0.014678186247320152,0.31805734534584224,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2924336180514295,-0.6441223348652775,-0.9972302942099631,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3521070119464603,0.6550857994100734,-0.11744551740255697,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2515498525686046,0.4895496278614764,-0.9469221286390985,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3112232464636356,0.8423590439903044,-0.018023314146905313,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5882195941585088,-0.8330676619864034,-0.17984975618980087,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.015846877398962348,0.7938686503043517,0.28066345172811374,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.3241273728493541,-0.3364591473406128,0.5678733218091642,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.06592065356668714,0.00130152592016062,-0.12295177376613724,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2014760764008798,1.2302821934779251,1.7793602891936997,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.30203323577873553,-0.9768667605033662,-0.38068437584456677,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.38380076674438507,-1.0587988050072172,-0.39435050609634453,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0062472596716563,-0.8932626334586203,-0.8813335488223141,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2924336180514295,-1.5186215037533197,-1.008795643921419,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2924336180514295,0.4694846373707376,-0.9825027169483386,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3241273728493541,-1.4985565132625807,-0.4311031088122904,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9561734835039315,1.5145362254300612,1.7192116253023804,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.9970572489867562,1.188480129955552,1.5222910914964245,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.528546200263478,1.599812435015702,2.4823477984234956,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.883595963223182,-0.7895935159231354,-0.8151700185418627,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.2832436073665294,1.5362732984616951,2.1285763554333017,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.0062472596716563,-0.03715637252042268,-0.790756737315386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6699871251241583,1.0363206187341147,1.0672177995039749,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6382933703262336,0.9142585932487856,-0.3217077263599532,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0062472596716563,0.1116589736192251,-0.7750119400026582,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.2832436073665294,1.6098449302610713,2.190847913344314,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5565258393605841,-1.3330203417139836,-0.8045334349640226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1605923109180551,-1.3647899099909873,-0.35927852781265607,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.528546200263478,1.6382703334562851,2.5179505002121076,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.3650111383321788,1.2988375776546166,2.0196453560477727,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.21066608708578,0.3123088785266152,-0.9186389885225552,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0379410144695809,1.2720842570002981,1.6309788426088638,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6291033596413335,-0.02712387727505279,0.3495911669300414,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.710870890606983,-1.5069169259670552,-0.5719659724107113,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9653634941888315,1.2670680093776132,-0.6071706315706307,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.05673064288178709,0.8339986312858299,0.33804793069795736,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.8427121977403573,-0.5404532173297928,-0.7572327025877241,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.487662434780653,0.6517416343282837,1.5672035681005678,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.38380076674438507,-1.3363645067957735,-0.5485256842765942,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.27033948098081084,0.5597770945790632,-0.0752087718024023,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2014760764008798,0.2069676784502357,0.9402864279097933,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2924336180514295,-0.6708756555195964,-0.997584109879912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6103137312291274,0.7855082375998771,1.8069579114497172,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.2515498525686046,0.18523060541860156,-0.9549714351304368,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2924336180514295,-0.6725477380604912,-0.9976062233592838,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3112232464636356,-1.5069169259670552,-0.7947592770816833,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5882195941585088,0.7353457613730295,0.7950450953957545,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.10680441904951188,0.13005188156906908,-0.10072772699746957,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.09761440836461184,-0.6307456745381183,-0.30008074353432435,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2924336180514295,0.20529559590934038,-0.9859966466890843,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3929907774292851,-1.5186215037533197,-0.8161430116342222,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.047131025154481,-0.5203882268390537,-0.8638417866392134,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.883595963223182,-1.5219656688351093,-0.9217127621552367,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2515498525686046,0.47951713261610696,-0.9471874903915601,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1288985561201306,0.013006103706424854,-0.8724881570735906,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0062472596716563,0.8992098503807312,-0.6916883497296833,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6791771358090583,0.6601020470327583,-0.4164197585094095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4246845322272098,0.4226663262256797,0.462966975669304,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17938193933026134,-0.08063051858369044,0.010105031614035219,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.18857195001516136,0.5296796088429545,-0.013865980025005251,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3241273728493541,0.14510062443712343,0.9818376556494217,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8335221870554572,0.9911743901299517,1.2057587477683556,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.14768818453233662,1.2118892855280812,0.2836266579639362,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9244797287060068,-1.510261091048845,-0.9288775294717027,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9653634941888315,0.47282880245252723,-0.7017057558851125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.46556829771003455,-1.321315763927719,-0.5174341322798314,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.528546200263478,0.6935436978506566,1.6433623910570767,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5694299657463027,-1.3631178274500921,-0.2497946914428315,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.4058949038150037,1.539617463543485,2.2790143555997155,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.14768818453233662,1.1165805806970706,0.24707307656233632,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5882195941585088,-1.5069169259670552,-0.598701168971228,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2924336180514295,0.8072453106315107,-0.9780357941152332,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1697823216029553,0.23372099910455427,-0.8898251249010886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.547335828675684,-1.5136052561306348,-0.6116817813624797,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2924336180514295,-1.5202935862942144,-1.0088177574007908,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.2423598418837047,1.029632288570535,1.6572938830613162,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.3241273728493541,0.850719456694779,1.5884103948181323,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3650111383321788,-0.657498995192437,0.3120424789567101,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.06592065356668714,-0.20603670915080927,-0.20795598847136962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7926384215726325,1.2052009553645013,1.3109967960987932,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0788247799524058,1.1650709743830232,1.5931426794036994,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.4467786692978284,-0.3598683029131415,0.6199947926885173,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.5694299657463027,1.474406244448583,2.4145920976282746,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.528546200263478,-1.5219656688351093,-0.4076628206781733,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8427121977403573,-1.3781665703181465,-0.8901789405710375,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.2924336180514295,-0.39163787119014504,-0.9938911588248199,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.2832436073665294,0.5380400215474291,1.2836645355952376,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.13849817384743657,0.6316766438375444,0.3214628211691007,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3929907774292851,0.32735762139466956,-0.25463754342525763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8427121977403573,-0.6909406460103354,-0.7811152603092774,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3521070119464603,-1.3581015798274074,-0.7564366173303388,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0379410144695809,-0.6641873253560165,0.14574911408070945,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.874405952538282,-1.3463970020411429,-0.4216827665999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5974096048434088,-0.22777378218244315,-0.5526387914397506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5694299657463027,1.1700872220057081,2.128841717185763,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.1697823216029553,-1.5136052561306348,-0.9822594686752485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8018284322575325,0.6483974692464936,-0.5311444894903526,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2924336180514295,-1.5219656688351093,-1.0088398708801627,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6699871251241583,-0.4484886775805723,0.1050160850778378,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2924336180514295,-1.4835077703945263,-1.0083312608546111,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1697823216029553,0.46112422466626296,-0.8777953921228246,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2924336180514295,0.14510062443712343,-0.9867927319464693,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.047131025154481,1.1567105616785487,-0.7085830479697451,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.27033948098081084,-1.5353423291622688,-0.7956217027771838,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6382933703262336,0.12670771648727944,-0.4987703556900248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7517546560898077,0.4945658754841613,0.7869073349869287,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8335221870554572,1.0547135266839587,1.2502952952231785,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.015846877398962348,1.1834638823328671,0.4506939946179502,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6791771358090583,0.4527638119617884,-0.46029290158307784,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9244797287060068,1.113236415615281,-0.5819170381280253,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9244797287060068,0.5029262881886359,-0.6626312378351268,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6382933703262336,-1.5069169259670552,-0.8660531345763943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0788247799524058,0.46781255482984274,1.0490847464190918,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.2515498525686046,0.15346103714159803,-0.9558117473465656,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.14768818453233662,1.1817917997919725,0.27208342173185196,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3241273728493541,1.131629323565125,1.8298895895582823,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.2924336180514295,-0.4869465760211554,-0.9951516271490131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7609446667747078,0.7370178439139244,-0.4773202806993705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9244797287060068,0.4694846373707376,-0.6670539337094885,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.874405952538282,1.3439838062587797,1.4996690020990644,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.21066608708578,0.3072926309039307,-0.9188380098369016,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9561734835039315,1.1048760029108062,1.415814688321166,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.9244797287060068,0.681839120064392,-0.6389698149072915,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2924336180514295,0.337390116640039,-0.9842496818187113,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7609446667747078,0.8172778058768806,-0.462460022561515,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.047131025154481,0.12670771648727944,-0.8039363710209839,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.17938193933026134,0.07487315771953709,0.08619751413242878,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0880147906373057,0.7604269994864533,-0.784166920462587,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2924336180514295,-1.5353423291622688,-1.009016778715137,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05673064288178709,1.3423117237178843,0.5666128534849709,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.43387454291210986,-0.515371979216369,-0.5330020217575846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2924336180514295,-1.5152773386715297,-1.0087514169626752,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0062472596716563,-0.5287486395435284,-0.8427676407978798,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34291700126156033,1.3807696221584678,0.9136175717873921,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6103137312291274,0.8557357043174635,1.8738290730700662,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5565258393605841,0.7687874121909279,-0.2763972071271173,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0880147906373057,-0.5254044744617384,-0.886198514284112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6103137312291274,-1.50858900850795,-0.3775000348150263,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3929907774292851,-1.3831828179408312,-0.7749455995645427,0.0,0.0,0.0,0.0,0.0,1.0,0.0
